"Notes"	"Month"	"Month Code"	"County"	"County Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Min Temp for Daily Max Air Temp (F)	Max Temp for Daily Max Air Temp (F)	Avg Daily Min Air Temperature (F)	Record Count for Daily Min Air Temp (F)	Min Temp for Daily Min Air Temp (F)	Max Temp for Daily Min Air Temp (F)	Avg Daily Max Heat Index (F)	Record Count for Daily Max Heat Index (F)	Min for Daily Max Heat Index (F)	Max for Daily Max Heat Index (F)	Daily Max Heat Index (F) % Coverage
	"Jun"	"6"	"Effingham County, IL"	"17049"	82.50	7920	57.80	98.90	65.33	7920	42.70	80.70	90.79	5424	79.40	110.90	68.48%
	"Jun"	"6"	"Fayette County, IL"	"17051"	82.76	12870	57.50	99.40	65.25	12870	43.00	81.00	90.95	8990	79.40	113.40	69.85%
	"Jun"	"6"	"Ford County, IL"	"17053"	80.05	9900	56.20	99.50	62.49	9900	41.00	78.00	89.15	5573	79.90	113.70	56.29%
	"Jun"	"6"	"Franklin County, IL"	"17055"	83.89	5940	59.70	98.10	67.09	5940	43.90	81.20	92.04	4560	80.10	116.30	76.77%
	"Jun"	"6"	"Fulton County, IL"	"17057"	81.24	15840	56.00	107.50	62.56	15840	42.70	79.50	90.49	9824	79.30	115.00	62.02%
	"Jun"	"6"	"Gallatin County, IL"	"17059"	83.91	3960	61.70	97.20	66.79	3960	42.80	81.60	92.02	3067	79.90	116.40	77.45%
	"Jun"	"6"	"Greene County, IL"	"17061"	82.64	9900	56.20	104.30	64.47	9900	44.20	80.60	91.46	6922	79.60	118.20	69.92%
	"Jun"	"6"	"Grundy County, IL"	"17063"	79.82	8910	54.80	100.90	60.98	8910	41.00	76.90	89.60	4761	79.80	117.70	53.43%
	"Jun"	"6"	"Hamilton County, IL"	"17065"	83.75	8910	59.50	97.80	66.66	8910	43.30	81.50	91.72	6787	79.80	115.80	76.17%
	"Jun"	"6"	"Hancock County, IL"	"17067"	81.60	12870	55.10	108.10	62.88	12870	44.00	81.40	90.87	8190	79.40	115.90	63.64%
	"Jun"	"6"	"Hardin County, IL"	"17069"	83.48	1980	61.60	96.90	66.40	1980	42.80	80.80	91.61	1505	80.10	115.50	76.01%
	"Jun"	"6"	"Henderson County, IL"	"17071"	81.05	9900	54.90	108.60	62.25	9900	43.60	80.60	90.46	6001	79.50	116.10	60.62%
	"Jun"	"6"	"Henry County, IL"	"17073"	80.13	15840	54.70	106.40	61.13	15840	41.90	77.50	89.74	8662	79.80	121.20	54.68%
	"Jun"	"6"	"Iroquois County, IL"	"17075"	80.09	19800	55.90	99.30	61.84	19800	38.90	77.70	89.29	11091	79.70	113.90	56.02%
	"Jun"	"6"	"Jackson County, IL"	"17077"	84.15	11880	59.90	97.90	67.06	11880	43.30	80.90	92.18	9320	80.20	118.10	78.45%
	"Jun"	"6"	"Jasper County, IL"	"17079"	82.60	5940	57.90	98.20	65.75	5940	42.90	80.50	90.82	4124	79.70	111.10	69.43%
	"Jun"	"6"	"Jefferson County, IL"	"17081"	83.50	8910	59.00	98.10	66.93	8910	44.10	81.80	91.57	6610	79.70	114.00	74.19%
	"Jun"	"6"	"Jersey County, IL"	"17083"	83.03	6930	56.70	101.80	65.03	6930	43.90	81.00	91.43	4992	79.60	117.20	72.03%
	"Jun"	"6"	"Jo Daviess County, IL"	"17085"	78.14	9900	54.50	106.80	59.49	9900	39.00	76.60	89.16	4287	79.30	116.50	43.30%
	"Jun"	"6"	"Johnson County, IL"	"17087"	83.67	4950	60.70	97.10	67.39	4950	44.60	81.30	91.82	3818	80.10	116.40	77.13%
	"Jun"	"6"	"Kane County, IL"	"17089"	78.01	8910	52.90	100.50	60.20	8910	38.00	77.30	88.77	3873	79.60	117.60	43.47%
	"Jun"	"6"	"Kankakee County, IL"	"17091"	79.67	11880	55.20	100.10	61.12	11880	38.70	77.10	89.28	6345	79.50	116.60	53.41%
	"Jun"	"6"	"Kendall County, IL"	"17093"	79.09	5940	54.30	100.00	60.41	5940	40.00	76.70	89.23	2944	79.70	118.30	49.56%
	"Jun"	"6"	"Knox County, IL"	"17095"	80.44	11880	54.80	107.20	61.56	11880	42.10	78.00	89.86	6793	78.70	115.20	57.18%
	"Jun"	"6"	"Lake County, IL"	"17097"	76.49	10890	52.60	102.40	59.39	10890	38.30	76.40	88.65	3966	79.90	113.50	36.42%
	"Jun"	"6"	"LaSalle County, IL"	"17099"	79.78	17820	54.50	102.30	61.18	17820	40.70	77.40	89.58	9453	79.60	119.40	53.05%
	"Jun"	"6"	"Lawrence County, IL"	"17101"	82.98	5940	59.00	98.40	65.61	5940	42.90	81.20	91.35	4204	79.50	112.20	70.77%
	"Jun"	"6"	"Lee County, IL"	"17103"	78.98	9900	53.90	102.30	61.07	9900	41.20	77.30	89.07	4857	79.60	120.60	49.06%
	"Jun"	"6"	"Livingston County, IL"	"17105"	80.06	17820	55.90	101.50	62.11	17820	41.30	78.30	89.48	9872	79.60	116.10	55.40%
	"Jun"	"6"	"Logan County, IL"	"17107"	81.37	13860	57.60	103.90	63.15	13860	43.70	79.70	90.33	8773	79.00	114.70	63.30%
	"Jun"	"6"	"McDonough County, IL"	"17109"	81.25	8910	55.80	107.70	62.57	8910	43.60	79.20	90.55	5511	79.80	113.80	61.85%
	"Jun"	"6"	"McHenry County, IL"	"17111"	77.14	11880	52.00	101.00	58.95	11880	36.20	76.70	88.44	4676	79.50	115.30	39.36%
	"Jun"	"6"	"McLean County, IL"	"17113"	80.15	20790	56.20	102.30	62.81	20790	42.20	78.50	89.37	11815	79.50	113.50	56.83%
	"Jun"	"6"	"Macon County, IL"	"17115"	81.27	7920	57.60	99.20	63.24	7920	43.20	79.50	90.12	4954	79.20	113.70	62.55%
	"Jun"	"6"	"Macoupin County, IL"	"17117"	82.42	11880	55.80	101.80	64.46	11880	43.80	80.40	90.93	8154	79.40	115.70	68.64%
	"Jun"	"6"	"Madison County, IL"	"17119"	83.43	13860	57.90	101.40	65.93	13860	43.90	81.60	91.54	10272	79.60	117.20	74.11%
	"Jun"	"6"	"Marion County, IL"	"17121"	83.06	8910	58.10	99.10	66.24	8910	43.40	81.60	91.12	6404	79.50	112.40	71.87%
	"Jun"	"6"	"Marshall County, IL"	"17123"	80.24	8910	54.70	106.30	61.44	8910	41.60	77.10	89.84	4952	79.30	118.00	55.58%
	"Jun"	"6"	"Mason County, IL"	"17125"	81.79	10890	58.30	106.00	63.26	10890	43.70	79.90	90.84	7095	79.80	115.90	65.15%
	"Jun"	"6"	"Massac County, IL"	"17127"	84.25	4950	62.10	96.70	67.08	4950	44.70	80.50	92.39	3958	80.20	116.30	79.96%
	"Jun"	"6"	"Menard County, IL"	"17129"	81.76	4950	57.60	104.10	63.41	4950	44.20	79.90	90.67	3237	79.90	114.20	65.39%
	"Jun"	"6"	"Mercer County, IL"	"17131"	80.66	9900	54.80	108.50	61.68	9900	42.60	78.70	90.08	5751	78.80	117.60	58.09%
	"Jun"	"6"	"Monroe County, IL"	"17133"	83.60	6930	59.20	101.30	66.31	6930	43.60	81.30	92.09	5246	80.10	118.70	75.70%
	"Jun"	"6"	"Montgomery County, IL"	"17135"	82.33	14850	55.70	99.70	64.59	14850	43.20	80.40	90.65	10103	79.30	114.20	68.03%
	"Jun"	"6"	"Morgan County, IL"	"17137"	81.90	10890	56.10	104.50	63.67	10890	44.30	80.30	90.94	7194	79.90	119.00	66.06%
	"Jun"	"6"	"Moultrie County, IL"	"17139"	81.62	4950	57.90	98.20	63.81	4950	42.70	79.60	90.18	3173	79.90	110.70	64.10%
	"Jun"	"6"	"Ogle County, IL"	"17141"	78.43	16830	53.80	103.30	60.09	16830	40.40	76.90	88.94	7671	79.50	119.20	45.58%
	"Jun"	"6"	"Peoria County, IL"	"17143"	80.55	11880	54.90	105.80	61.71	11880	42.10	78.30	89.98	6894	78.90	115.80	58.03%
	"Jun"	"6"	"Perry County, IL"	"17145"	84.10	7920	59.80	98.30	66.74	7920	44.00	81.20	91.90	6143	79.90	115.90	77.56%
	"Jun"	"6"	"Piatt County, IL"	"17147"	81.06	6930	57.60	98.70	63.08	6930	42.60	79.20	89.89	4263	80.00	113.00	61.52%
	"Jun"	"6"	"Pike County, IL"	"17149"	82.20	14850	56.80	106.50	63.77	14850	44.30	80.50	91.40	10008	79.40	119.10	67.39%
	"Jun"	"6"	"Pope County, IL"	"17151"	83.63	6930	61.20	96.60	66.49	6930	43.20	80.50	91.69	5344	80.00	115.50	77.11%
	"Jun"	"6"	"Pulaski County, IL"	"17153"	84.79	3960	62.00	97.50	67.73	3960	45.30	81.20	92.52	3249	80.20	116.70	82.05%
	"Jun"	"6"	"Putnam County, IL"	"17155"	80.21	3960	54.90	105.50	61.13	3960	41.60	76.70	89.96	2169	79.50	119.40	54.77%
	"Jun"	"6"	"Randolph County, IL"	"17157"	84.17	9900	59.70	99.00	66.89	9900	43.60	81.40	92.19	7789	80.00	119.30	78.68%
	"Jun"	"6"	"Richland County, IL"	"17159"	82.98	5940	58.90	98.30	65.75	5940	43.10	81.00	91.15	4228	79.80	111.50	71.18%
	"Jun"	"6"	"Rock Island County, IL"	"17161"	80.43	6930	55.20	107.20	61.34	6930	42.70	77.50	89.95	3894	78.70	120.70	56.19%
	"Jun"	"6"	"St. Clair County, IL"	"17163"	83.89	8910	59.10	100.00	66.44	8910	44.00	81.80	91.89	6845	79.90	116.80	76.82%
	"Jun"	"6"	"Saline County, IL"	"17165"	83.93	5940	60.30	97.30	67.05	5940	42.90	81.40	91.93	4631	79.90	116.50	77.96%
	"Jun"	"6"	"Sangamon County, IL"	"17167"	81.93	15840	55.80	102.60	63.86	15840	44.10	80.20	90.65	10489	79.30	114.70	66.22%
	"Jun"	"6"	"Schuyler County, IL"	"17169"	81.72	6930	58.00	107.50	63.19	6930	44.20	79.80	90.98	4483	79.90	117.20	64.69%
	"Jun"	"6"	"Scott County, IL"	"17171"	82.22	4950	56.80	104.40	63.90	4950	44.50	80.20	91.36	3355	80.00	118.60	67.78%
	"Jun"	"6"	"Shelby County, IL"	"17173"	81.96	10890	57.60	98.50	64.22	10890	42.50	80.00	90.37	7187	79.30	112.30	66.00%
	"Jun"	"6"	"Stark County, IL"	"17175"	80.05	4950	54.70	104.70	61.06	4950	41.90	76.40	89.69	2704	79.90	116.10	54.63%
	"Jun"	"6"	"Stephenson County, IL"	"17177"	77.89	7920	53.80	105.10	59.10	7920	39.20	76.40	88.91	3324	79.10	115.10	41.97%
	"Jun"	"6"	"Tazewell County, IL"	"17179"	80.85	9900	56.60	104.70	62.33	9900	42.90	78.60	90.11	5959	78.80	115.70	60.19%
	"Jun"	"6"	"Union County, IL"	"17181"	83.91	7920	60.80	97.60	67.21	7920	44.00	81.40	91.91	6175	79.90	116.80	77.97%
	"Jun"	"6"	"Vermilion County, IL"	"17183"	80.71	18810	56.30	99.00	62.79	18810	39.20	78.30	89.58	11126	79.90	112.10	59.15%
	"Jun"	"6"	"Wabash County, IL"	"17185"	83.29	5940	60.30	97.80	65.90	5940	43.20	81.60	91.55	4286	80.30	112.00	72.15%
	"Jun"	"6"	"Warren County, IL"	"17187"	80.69	7920	55.00	108.10	61.90	7920	43.10	79.70	90.08	4635	79.40	115.40	58.52%
	"Jun"	"6"	"Washington County, IL"	"17189"	83.94	8910	59.50	99.20	66.69	8910	44.40	81.70	91.73	6838	79.90	114.60	76.75%
	"Jun"	"6"	"Wayne County, IL"	"17191"	83.55	14850	58.90	98.60	66.43	14850	43.30	81.80	91.67	10967	79.50	113.00	73.85%
	"Jun"	"6"	"White County, IL"	"17193"	83.85	8910	59.40	97.80	66.56	8910	43.20	81.70	91.83	6796	79.70	115.60	76.27%
	"Jun"	"6"	"Whiteside County, IL"	"17195"	79.94	9900	54.80	104.60	61.00	9900	42.00	77.60	89.76	5301	79.60	121.50	53.55%
	"Jun"	"6"	"Will County, IL"	"17197"	79.05	17820	54.10	100.30	60.33	17820	38.10	76.40	89.13	8858	79.80	117.40	49.71%
	"Jun"	"6"	"Williamson County, IL"	"17199"	83.65	5940	60.30	97.30	67.85	5940	44.70	81.30	91.94	4554	79.90	116.70	76.67%
	"Jun"	"6"	"Winnebago County, IL"	"17201"	78.15	6930	53.70	103.30	59.37	6930	39.50	76.60	89.00	3011	79.60	115.70	43.45%
	"Jun"	"6"	"Woodford County, IL"	"17203"	80.22	7920	55.90	104.80	61.80	7920	42.00	77.10	89.58	4487	79.30	114.20	56.65%
	"Jul"	"7"	"Adams County, IL"	"17001"	87.39	19437	64.00	110.60	68.03	19437	47.90	82.90	95.68	16863	79.30	127.80	86.76%
	"Jul"	"7"	"Alexander County, IL"	"17003"	88.46	6138	69.40	102.90	72.26	6138	55.70	81.60	97.51	5780	80.40	121.00	94.17%
	"Jul"	"7"	"Bond County, IL"	"17005"	87.22	6138	64.70	109.20	69.77	6138	51.80	81.40	95.83	5490	79.80	120.80	89.44%
	"Jul"	"7"	"Boone County, IL"	"17007"	82.13	6138	60.30	108.30	63.74	6138	44.00	80.10	92.43	3780	80.00	128.80	61.58%
	"Jul"	"7"	"Brown County, IL"	"17009"	87.25	5115	64.20	110.70	67.95	5115	48.20	82.40	95.74	4445	79.30	124.10	86.90%
	"Jul"	"7"	"Bureau County, IL"	"17011"	84.05	18414	62.00	111.40	65.09	18414	43.90	81.80	93.78	13290	79.20	135.00	72.17%
	"Jul"	"7"	"Calhoun County, IL"	"17013"	88.31	4092	63.90	108.90	69.39	4092	49.40	82.80	96.45	3711	80.30	121.40	90.69%
	"Jul"	"7"	"Carroll County, IL"	"17015"	83.69	10230	61.30	109.70	64.80	10230	45.10	81.60	93.27	7169	79.50	132.10	70.08%
	"Jul"	"7"	"Cass County, IL"	"17017"	86.73	7161	63.70	111.20	67.71	7161	48.50	82.60	95.72	6140	79.90	126.40	85.74%
	"Jul"	"7"	"Champaign County, IL"	"17019"	83.75	17391	63.70	106.80	66.26	17391	44.50	79.70	94.31	12856	79.70	124.20	73.92%
	"Jul"	"7"	"Christian County, IL"	"17021"	85.73	11253	63.80	107.90	67.77	11253	48.70	81.60	95.14	9405	80.10	127.10	83.58%
	"Jul"	"7"	"Clark County, IL"	"17023"	85.07	10230	64.20	104.10	68.57	10230	48.50	81.20	94.67	8387	79.70	127.80	81.98%
	"Jul"	"7"	"Clay County, IL"	"17025"	86.69	8184	64.50	105.60	70.26	8184	50.60	81.60	95.66	7263	80.20	124.50	88.75%
	"Jul"	"7"	"Clinton County, IL"	"17027"	87.78	10230	64.60	110.10	70.50	10230	53.10	81.80	96.52	9326	79.70	120.00	91.16%
	"Jul"	"7"	"Coles County, IL"	"17029"	84.80	8184	64.30	106.50	67.61	8184	48.00	81.50	94.46	6530	79.40	127.00	79.79%
	"Jul"	"7"	"Cook County, IL"	"17031"	82.39	15345	60.90	106.60	64.75	15345	45.00	81.40	92.80	9848	80.20	128.90	64.18%
	"Jul"	"7"	"Crawford County, IL"	"17033"	85.77	7161	64.30	103.60	69.49	7161	49.90	81.90	95.09	6168	80.30	127.60	86.13%
	"Jul"	"7"	"Cumberland County, IL"	"17035"	85.41	8184	64.10	105.70	68.65	8184	48.40	81.50	94.83	6824	80.00	127.00	83.38%
	"Jul"	"7"	"DeKalb County, IL"	"17037"	82.05	12276	61.00	108.00	64.65	12276	44.50	80.80	92.68	7660	80.40	130.60	62.40%
	"Jul"	"7"	"De Witt County, IL"	"17039"	84.30	7161	63.40	107.90	66.43	7161	47.60	80.00	94.50	5494	79.40	126.10	76.72%
	"Jul"	"7"	"Douglas County, IL"	"17041"	84.52	8184	64.40	106.80	67.27	8184	47.50	81.20	94.47	6440	79.20	126.40	78.69%
	"Jul"	"7"	"DuPage County, IL"	"17043"	82.34	6138	61.20	106.40	64.42	6138	45.00	80.30	92.59	3936	80.20	129.50	64.13%
	"Jul"	"7"	"Edgar County, IL"	"17045"	84.34	12276	64.30	105.50	67.36	12276	47.60	79.40	94.25	9592	79.20	123.90	78.14%
	"Jul"	"7"	"Edwards County, IL"	"17047"	86.78	3069	65.20	103.30	69.91	3069	51.50	81.20	95.80	2743	80.80	122.50	89.38%
	"Jul"	"7"	"Effingham County, IL"	"17049"	86.05	8184	64.30	105.80	69.17	8184	48.90	81.80	95.17	7015	80.40	126.30	85.72%
	"Jul"	"7"	"Fayette County, IL"	"17051"	86.61	13299	64.20	108.90	69.15	13299	49.40	82.20	95.44	11622	80.20	125.00	87.39%
	"Jul"	"7"	"Ford County, IL"	"17053"	83.05	10230	63.50	107.30	66.04	10230	42.90	79.50	93.86	7197	79.50	126.50	70.35%
	"Jul"	"7"	"Franklin County, IL"	"17055"	87.85	6138	65.40	105.30	71.44	6138	53.20	82.70	96.71	5680	79.60	122.20	92.54%
	"Jul"	"7"	"Fulton County, IL"	"17057"	86.25	16368	64.30	111.70	66.91	16368	46.90	83.00	95.02	13531	79.30	126.70	82.67%
	"Jul"	"7"	"Gallatin County, IL"	"17059"	87.48	4092	67.80	100.50	71.14	4092	52.60	82.30	96.59	3780	79.60	123.40	92.38%
	"Jul"	"7"	"Greene County, IL"	"17061"	87.70	10230	63.70	109.80	68.79	10230	49.60	82.50	96.13	9147	79.30	122.30	89.41%
	"Jul"	"7"	"Grundy County, IL"	"17063"	83.36	9207	62.80	107.80	64.94	9207	43.60	79.80	94.03	6462	79.40	133.70	70.19%
	"Jul"	"7"	"Hamilton County, IL"	"17065"	87.42	9207	66.70	102.90	70.91	9207	52.30	82.30	96.26	8458	79.50	123.30	91.86%
	"Jul"	"7"	"Hancock County, IL"	"17067"	87.03	13299	63.90	110.80	67.56	13299	47.80	82.70	95.44	11298	80.00	127.30	84.95%
	"Jul"	"7"	"Hardin County, IL"	"17069"	87.14	2046	68.50	99.90	70.95	2046	52.80	81.90	95.91	1877	80.30	121.90	91.74%
	"Jul"	"7"	"Henderson County, IL"	"17071"	86.25	10230	63.80	111.50	66.76	10230	47.40	82.00	94.98	8380	79.90	128.10	81.92%
	"Jul"	"7"	"Henry County, IL"	"17073"	84.82	16368	63.10	111.30	65.51	16368	46.40	82.70	93.88	12375	79.50	132.40	75.60%
	"Jul"	"7"	"Iroquois County, IL"	"17075"	83.09	20460	63.70	107.20	65.43	20460	42.70	80.50	93.96	14303	79.40	126.20	69.91%
	"Jul"	"7"	"Jackson County, IL"	"17077"	88.05	12276	65.30	103.70	71.46	12276	56.50	82.50	96.95	11407	79.60	122.30	92.92%
	"Jul"	"7"	"Jasper County, IL"	"17079"	85.90	6138	64.20	104.30	69.55	6138	49.60	81.40	95.13	5286	80.40	125.50	86.12%
	"Jul"	"7"	"Jefferson County, IL"	"17081"	87.40	9207	65.30	107.20	71.10	9207	54.10	82.30	96.11	8366	80.00	120.10	90.87%
	"Jul"	"7"	"Jersey County, IL"	"17083"	87.92	7161	64.00	108.30	69.38	7161	50.80	82.70	96.04	6486	79.30	120.70	90.57%
	"Jul"	"7"	"Jo Daviess County, IL"	"17085"	83.32	10230	61.10	109.70	64.57	10230	44.00	82.20	92.65	6898	79.30	127.70	67.43%
	"Jul"	"7"	"Johnson County, IL"	"17087"	87.49	5115	67.10	101.50	71.90	5115	55.80	82.40	96.36	4718	80.30	121.60	92.24%
	"Jul"	"7"	"Kane County, IL"	"17089"	81.93	9207	60.50	107.10	64.61	9207	44.70	80.00	92.56	5694	80.20	130.80	61.84%
	"Jul"	"7"	"Kankakee County, IL"	"17091"	82.94	12276	63.30	107.30	64.96	12276	43.20	80.10	93.78	8420	80.80	132.30	68.59%
	"Jul"	"7"	"Kendall County, IL"	"17093"	82.80	6138	62.10	107.50	64.61	6138	43.80	80.00	93.29	4165	80.40	132.60	67.86%
	"Jul"	"7"	"Knox County, IL"	"17095"	85.29	12276	63.20	111.70	65.95	12276	46.60	83.20	94.14	9595	79.70	126.30	78.16%
	"Jul"	"7"	"Lake County, IL"	"17097"	81.28	11253	59.80	105.10	64.53	11253	46.10	81.00	92.01	6510	79.90	128.00	57.85%
	"Jul"	"7"	"LaSalle County, IL"	"17099"	83.55	18414	62.60	111.10	65.16	18414	43.50	80.00	93.97	12984	79.30	135.00	70.51%
	"Jul"	"7"	"Lawrence County, IL"	"17101"	86.35	6138	64.70	103.80	69.64	6138	51.30	80.70	95.51	5423	80.60	124.20	88.35%
	"Jul"	"7"	"Lee County, IL"	"17103"	83.18	10230	62.00	109.30	65.38	10230	44.90	82.80	93.21	6925	79.50	132.90	67.69%
	"Jul"	"7"	"Livingston County, IL"	"17105"	83.27	18414	63.60	108.60	65.77	18414	43.00	80.10	94.13	13025	79.60	132.20	70.73%
	"Jul"	"7"	"Logan County, IL"	"17107"	85.15	14322	63.60	111.20	66.86	14322	47.80	82.00	95.18	11414	79.90	127.90	79.70%
	"Jul"	"7"	"McDonough County, IL"	"17109"	86.46	9207	64.10	111.00	67.06	9207	47.50	81.40	95.02	7695	80.30	123.70	83.58%
	"Jul"	"7"	"McHenry County, IL"	"17111"	81.47	12276	59.50	107.50	63.63	12276	44.10	79.90	92.06	7195	80.10	128.10	58.61%
	"Jul"	"7"	"McLean County, IL"	"17113"	83.63	21483	63.00	110.60	66.55	21483	44.80	81.70	94.04	15610	79.20	128.70	72.66%
	"Jul"	"7"	"Macon County, IL"	"17115"	84.79	8184	63.70	107.90	66.87	8184	47.80	80.50	94.67	6511	79.30	126.60	79.56%
	"Jul"	"7"	"Macoupin County, IL"	"17117"	86.99	12276	63.50	108.40	68.53	12276	49.60	82.80	95.42	10816	79.40	122.40	88.11%
	"Jul"	"7"	"Madison County, IL"	"17119"	87.81	14322	64.70	109.20	70.12	14322	51.80	82.30	96.28	13000	79.30	121.20	90.77%
	"Jul"	"7"	"Marion County, IL"	"17121"	86.92	9207	64.50	108.60	70.27	9207	51.90	81.60	95.57	8216	80.30	120.80	89.24%
	"Jul"	"7"	"Marshall County, IL"	"17123"	84.37	9207	62.40	111.90	65.48	9207	44.00	82.90	94.20	6857	79.40	132.40	74.48%
	"Jul"	"7"	"Mason County, IL"	"17125"	86.43	11253	63.90	111.80	67.34	11253	47.80	83.00	95.59	9433	79.50	127.80	83.83%
	"Jul"	"7"	"Massac County, IL"	"17127"	87.94	5115	68.70	101.20	71.74	5115	55.10	81.40	96.98	4787	80.40	122.90	93.59%
	"Jul"	"7"	"Menard County, IL"	"17129"	86.23	5115	63.70	110.90	67.37	5115	48.50	82.10	95.38	4293	79.80	126.00	83.93%
	"Jul"	"7"	"Mercer County, IL"	"17131"	85.66	10230	63.10	111.40	66.11	10230	47.10	82.10	94.40	8111	79.70	129.90	79.29%
	"Jul"	"7"	"Monroe County, IL"	"17133"	88.64	7161	64.70	107.50	70.95	7161	54.30	82.20	96.92	6630	80.00	121.40	92.58%
	"Jul"	"7"	"Montgomery County, IL"	"17135"	86.38	15345	63.50	108.50	68.47	15345	49.20	81.20	95.10	13259	79.90	124.00	86.41%
	"Jul"	"7"	"Morgan County, IL"	"17137"	86.79	11253	63.50	110.60	67.86	11253	48.50	82.50	95.52	9709	79.80	124.50	86.28%
	"Jul"	"7"	"Moultrie County, IL"	"17139"	84.97	5115	64.00	107.10	67.42	5115	47.90	81.60	94.61	4126	79.60	127.60	80.66%
	"Jul"	"7"	"Ogle County, IL"	"17141"	82.80	17391	61.50	109.20	64.60	17391	44.40	82.40	92.84	11396	79.50	130.60	65.53%
	"Jul"	"7"	"Peoria County, IL"	"17143"	85.22	12276	63.50	111.80	65.97	12276	46.10	83.40	94.38	9578	79.50	128.40	78.02%
	"Jul"	"7"	"Perry County, IL"	"17145"	88.01	8184	64.30	108.40	70.89	8184	56.20	82.30	96.67	7571	79.70	119.30	92.51%
	"Jul"	"7"	"Piatt County, IL"	"17147"	84.30	7161	63.60	107.50	66.60	7161	46.90	80.50	94.55	5539	79.30	126.90	77.35%
	"Jul"	"7"	"Pike County, IL"	"17149"	87.65	15345	63.60	110.30	68.38	15345	48.20	83.20	96.10	13471	79.20	125.20	87.79%
	"Jul"	"7"	"Pope County, IL"	"17151"	87.35	7161	68.10	101.00	71.10	7161	53.30	81.30	96.06	6609	80.30	121.90	92.29%
	"Jul"	"7"	"Pulaski County, IL"	"17153"	88.25	4092	69.20	102.30	72.06	4092	56.20	81.40	97.42	3841	80.40	121.80	93.87%
	"Jul"	"7"	"Putnam County, IL"	"17155"	84.39	4092	62.10	111.60	65.24	4092	44.20	81.60	94.24	3039	79.30	134.80	74.27%
	"Jul"	"7"	"Randolph County, IL"	"17157"	88.41	10230	64.60	107.50	71.32	10230	56.20	82.70	97.09	9537	79.60	122.70	93.23%
	"Jul"	"7"	"Richland County, IL"	"17159"	86.33	6138	64.40	104.00	69.66	6138	50.20	81.20	95.45	5402	80.30	124.90	88.01%
	"Jul"	"7"	"Rock Island County, IL"	"17161"	85.17	7161	63.30	111.30	65.74	7161	47.30	80.90	94.08	5561	79.90	129.60	77.66%
	"Jul"	"7"	"St. Clair County, IL"	"17163"	88.30	9207	64.90	109.30	70.70	9207	53.30	82.50	96.84	8470	79.40	122.30	92.00%
	"Jul"	"7"	"Saline County, IL"	"17165"	87.58	6138	67.30	100.80	71.39	6138	52.60	82.70	96.62	5671	79.50	123.30	92.39%
	"Jul"	"7"	"Sangamon County, IL"	"17167"	86.03	16368	63.50	109.70	67.66	16368	48.60	81.40	95.31	13815	79.70	127.10	84.40%
	"Jul"	"7"	"Schuyler County, IL"	"17169"	86.93	7161	64.30	111.00	67.60	7161	48.10	82.60	95.57	6140	79.80	125.10	85.74%
	"Jul"	"7"	"Scott County, IL"	"17171"	87.45	5115	63.50	110.50	68.26	5115	49.00	82.30	96.11	4491	79.70	123.70	87.80%
	"Jul"	"7"	"Shelby County, IL"	"17173"	85.43	11253	64.00	107.00	67.88	11253	48.20	82.20	94.89	9282	80.00	127.00	82.48%
	"Jul"	"7"	"Stark County, IL"	"17175"	84.66	5115	62.80	111.60	65.39	5115	45.80	83.00	93.88	3844	79.60	127.10	75.15%
	"Jul"	"7"	"Stephenson County, IL"	"17177"	82.60	8184	61.10	109.10	63.93	8184	43.80	80.70	92.46	5229	79.40	128.40	63.89%
	"Jul"	"7"	"Tazewell County, IL"	"17179"	85.16	10230	63.60	111.80	66.32	10230	46.30	82.50	94.74	8026	79.60	128.80	78.46%
	"Jul"	"7"	"Union County, IL"	"17181"	87.74	8184	66.00	102.50	71.68	8184	55.70	82.30	96.53	7558	80.30	121.40	92.35%
	"Jul"	"7"	"Vermilion County, IL"	"17183"	83.78	19437	64.20	106.90	66.39	19437	43.10	79.60	94.04	14445	79.10	123.40	74.32%
	"Jul"	"7"	"Wabash County, IL"	"17185"	86.70	6138	65.30	103.50	69.93	6138	51.90	81.40	95.82	5483	80.70	123.40	89.33%
	"Jul"	"7"	"Warren County, IL"	"17187"	85.73	8184	63.50	111.30	66.35	8184	47.20	82.60	94.43	6560	79.90	126.00	80.16%
	"Jul"	"7"	"Washington County, IL"	"17189"	87.91	9207	64.40	109.80	70.78	9207	54.80	82.00	96.53	8461	79.70	120.00	91.90%
	"Jul"	"7"	"Wayne County, IL"	"17191"	87.19	15345	65.30	105.70	70.52	15345	51.30	81.90	96.13	13896	80.50	122.60	90.56%
	"Jul"	"7"	"White County, IL"	"17193"	87.36	9207	66.00	102.60	70.73	9207	52.30	82.20	96.37	8458	79.70	123.60	91.86%
	"Jul"	"7"	"Whiteside County, IL"	"17195"	84.38	10230	62.40	110.40	65.29	10230	46.60	79.80	93.93	7555	79.30	133.50	73.85%
	"Jul"	"7"	"Will County, IL"	"17197"	82.73	18414	62.30	107.40	64.54	18414	43.80	80.80	93.29	12360	80.80	133.40	67.12%
	"Jul"	"7"	"Williamson County, IL"	"17199"	87.57	6138	66.70	101.50	72.29	6138	55.80	83.30	96.58	5660	80.30	122.40	92.21%
